# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 34.615, 50.856 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Asia/Tehran, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Asia/Tehran", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "34.6146", "lon": "50.856", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1000", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-07-08 09:00,2019-07-08 13:30,681.953,0.852,0.107,38.762
2019-07-08 10:00,2019-07-08 14:30,620.927,0.754,0.105,39.232
2019-07-08 11:00,2019-07-08 15:30,517.644,0.594,0.101,39.195
2019-07-08 12:00,2019-07-08 16:30,375.820,0.394,0.097,38.695
2019-07-08 13:00,2019-07-08 17:30,209.487,0.182,0.090,37.706
2019-07-08 14:00,2019-07-08 18:30,61.847,0.017,0.074,36.138
2019-07-08 15:00,2019-07-08 19:30,5.865,0,0.017,32.254
2019-07-08 16:00,2019-07-08 20:30,0,0,0,29.812
2019-07-08 17:00,2019-07-08 21:30,0,0,0,28.680
2019-07-08 18:00,2019-07-08 22:30,0,0,0,27.661
2019-07-08 19:00,2019-07-08 23:30,0,0,0,26.908
2019-07-08 20:00,2019-07-09 00:30,0,0,0,26.350
2019-07-08 21:00,2019-07-09 01:30,0,0,0,26.252
2019-07-08 22:00,2019-07-09 02:30,0,0,0,26.270
2019-07-08 23:00,2019-07-09 03:30,0,0,0,24.791
2019-07-09 00:00,2019-07-09 04:30,0,0,0,23.142
2019-07-09 01:00,2019-07-09 05:30,0.761,0,0.007,22.348
2019-07-09 02:00,2019-07-09 06:30,42.987,0,0.065,24.540
2019-07-09 03:00,2019-07-09 07:30,166.653,0.120,0.089,27.520
2019-07-09 04:00,2019-07-09 08:30,341.631,0.328,0.097,30.112
2019-07-09 05:00,2019-07-09 09:30,495.224,0.534,0.103,32.317
2019-07-09 06:00,2019-07-09 10:30,602.635,0.694,0.110,34.380
2019-07-09 07:00,2019-07-09 11:30,667.345,0.804,0.115,36.222
2019-07-09 08:00,2019-07-09 12:30,689.333,0.850,0.115,37.653
2019-07-09 09:00,2019-07-09 13:30,686.833,0.862,0.105,38.682
2019-07-09 10:00,2019-07-09 14:30,625.242,0.763,0.102,39.144
2019-07-09 11:00,2019-07-09 15:30,521.957,0.603,0.099,39.102
2019-07-09 12:00,2019-07-09 16:30,379.640,0.402,0.094,38.597
2019-07-09 13:00,2019-07-09 17:30,211.105,0.186,0.088,37.695
2019-07-09 14:00,2019-07-09 18:30,61.474,0.018,0.073,36.311
2019-07-09 15:00,2019-07-09 19:30,5.665,0,0.017,32.667
2019-07-09 16:00,2019-07-09 20:30,0,0,0,30.439
2019-07-09 17:00,2019-07-09 21:30,0,0,0,28.972
2019-07-09 18:00,2019-07-09 22:30,0,0,0,27.425
2019-07-09 19:00,2019-07-09 23:30,0,0,0,25.622
2019-07-09 20:00,2019-07-10 00:30,0,0,0,24.190
2019-07-09 21:00,2019-07-10 01:30,0,0,0,23.239
2019-07-09 22:00,2019-07-10 02:30,0,0,0,22.558
2019-07-09 23:00,2019-07-10 03:30,0,0,0,21.988
2019-07-10 00:00,2019-07-10 04:30,0,0,0,21.505
2019-07-10 01:00,2019-07-10 05:30,0.647,0,0.007,21.089
2019-07-10 02:00,2019-07-10 06:30,45.170,0,0.067,21.855
2019-07-10 03:00,2019-07-10 07:30,168.967,0.115,0.094,24.388
2019-07-10 04:00,2019-07-10 08:30,344.871,0.323,0.100,27.815
2019-07-10 05:00,2019-07-10 09:30,496.105,0.526,0.107,30.983
2019-07-10 06:00,2019-07-10 10:30,607.697,0.695,0.112,33.246
2019-07-10 07:00,2019-07-10 11:30,674.754,0.809,0.115,35.041
2019-07-10 08:00,2019-07-10 12:30,697.079,0.854,0.117,36.454
2019-07-10 09:00,2019-07-10 13:30,679.628,0.831,0.115,37.402
2019-07-10 10:00,2019-07-10 14:30,618.720,0.735,0.113,37.853
2019-07-10 11:00,2019-07-10 15:30,515.090,0.577,0.110,37.876
2019-07-10 12:00,2019-07-10 16:30,372.291,0.376,0.107,37.461
2019-07-10 13:00,2019-07-10 17:30,205.249,0.159,0.106,36.607
2019-07-10 14:00,2019-07-10 18:30,65.884,0.010,0.086,35.249
2019-07-10 15:00,2019-07-10 19:30,4.445,0,0.015,32.430
2019-07-10 16:00,2019-07-10 20:30,0,0,0,30.453
2019-07-10 17:00,2019-07-10 21:30,0,0,0,29.000
2019-07-10 18:00,2019-07-10 22:30,0,0,0,27.161
2019-07-10 19:00,2019-07-10 23:30,0,0,0,25.760
2019-07-10 20:00,2019-07-11 00:30,0,0,0,24.854
2019-07-10 21:00,2019-07-11 01:30,0,0,0,24.290
2019-07-10 22:00,2019-07-11 02:30,0,0,0,23.891
2019-07-10 23:00,2019-07-11 03:30,0,0,0,23.438
2019-07-11 00:00,2019-07-11 04:30,0,0,0,23.000
2019-07-11 01:00,2019-07-11 05:30,0.473,0,0.007,22.626
2019-07-11 02:00,2019-07-11 06:30,46.678,0,0.069,24.184
2019-07-11 03:00,2019-07-11 07:30,166.477,0.106,0.103,27.151
2019-07-11 04:00,2019-07-11 08:30,331.191,0.295,0.117,30.132
2019-07-11 05:00,2019-07-11 09:30,476.459,0.483,0.127,32.415
2019-07-11 06:00,2019-07-11 10:30,579.593,0.631,0.138,34.336
2019-07-11 07:00,2019-07-11 11:30,636.446,0.717,0.150,35.890
2019-07-11 08:00,2019-07-11 12:30,653.688,0.744,0.157,37.088
2019-07-11 09:00,2019-07-11 13:30,631.246,0.710,0.158,37.845
2019-07-11 10:00,2019-07-11 14:30,595.278,0.675,0.137,38.339
2019-07-11 11:00,2019-07-11 15:30,501.854,0.543,0.126,38.418
2019-07-11 12:00,2019-07-11 16:30,361.367,0.344,0.125,38.084
2019-07-11 13:00,2019-07-11 17:30,191.851,0.117,0.133,37.243
2019-07-11 14:00,2019-07-11 18:30,65.581,0.007,0.089,35.926
2019-07-11 15:00,2019-07-11 19:30,3.918,0,0.014,32.601
2019-07-11 16:00,2019-07-11 20:30,0,0,0,30.767
2019-07-11 17:00,2019-07-11 21:30,0,0,0,29.740
2019-07-11 18:00,2019-07-11 22:30,0,0,0,28.797
2019-07-11 19:00,2019-07-11 23:30,0,0,0,27.901
2019-07-11 20:00,2019-07-12 00:30,0,0,0,27.102
2019-07-11 21:00,2019-07-12 01:30,0,0,0,26.766
2019-07-11 22:00,2019-07-12 02:30,0,0,0,26.679
2019-07-11 23:00,2019-07-12 03:30,0,0,0,26.624
2019-07-12 00:00,2019-07-12 04:30,0,0,0,26.524
2019-07-12 01:00,2019-07-12 05:30,0.423,0,0.007,26.489
2019-07-12 02:00,2019-07-12 06:30,43.672,0,0.066,28.007
2019-07-12 03:00,2019-07-12 07:30,163.058,0.114,0.095,30.963
2019-07-12 04:00,2019-07-12 08:30,333.260,0.320,0.102,33.792
2019-07-12 05:00,2019-07-12 09:30,483.439,0.526,0.108,36.072
2019-07-12 06:00,2019-07-12 10:30,593.020,0.695,0.113,38.040
2019-07-12 07:00,2019-07-12 11:30,658.285,0.808,0.116,39.659
2019-07-12 08:00,2019-07-12 12:30,678.808,0.848,0.119,40.868
2019-07-12 09:00,2019-07-12 13:30,665.759,0.834,0.116,41.736
2019-07-12 10:00,2019-07-12 14:30,597.362,0.716,0.120,42.122
2019-07-12 11:00,2019-07-12 15:30,493.473,0.550,0.120,41.996
2019-07-12 12:00,2019-07-12 16:30,353.290,0.347,0.120,41.357
2019-07-12 13:00,2019-07-12 17:30,197.601,0.149,0.112,40.282
2019-07-12 14:00,2019-07-12 18:30,64.266,0.013,0.082,38.653
2019-07-12 15:00,2019-07-12 19:30,4.658,0,0.015,35.454
2019-07-12 16:00,2019-07-12 20:30,0,0,0,33.002
2019-07-12 17:00,2019-07-12 21:30,0,0,0,31.693
2019-07-12 18:00,2019-07-12 22:30,0,0,0,30.943
2019-07-12 19:00,2019-07-12 23:30,0,0,0,29.854
2019-07-12 20:00,2019-07-13 00:30,0,0,0,28.690
2019-07-12 21:00,2019-07-13 01:30,0,0,0,27.950
2019-07-12 22:00,2019-07-13 02:30,0,0,0,27.268
2019-07-12 23:00,2019-07-13 03:30,0,0,0,26.432
2019-07-13 00:00,2019-07-13 04:30,0,0,0,25.693
2019-07-13 01:00,2019-07-13 05:30,0.352,0,0.006,25.193
2019-07-13 02:00,2019-07-13 06:30,44.841,0,0.067,25.770
2019-07-13 03:00,2019-07-13 07:30,162.546,0.102,0.103,27.608
2019-07-13 04:00,2019-07-13 08:30,340.010,0.322,0.102,30.670
2019-07-13 05:00,2019-07-13 09:30,495.344,0.538,0.104,33.804
2019-07-13 06:00,2019-07-13 10:30,603.204,0.707,0.109,36.556
2019-07-13 07:00,2019-07-13 11:30,667.279,0.821,0.113,38.775
2019-07-13 08:00,2019-07-13 12:30,688.457,0.866,0.115,40.430
2019-07-13 09:00,2019-07-13 13:30,663.046,0.825,0.118,41.523
2019-07-13 10:00,2019-07-13 14:30,599.020,0.718,0.120,42.107
2019-07-13 11:00,2019-07-13 15:30,487.224,0.535,0.126,42.153
2019-07-13 12:00,2019-07-13 16:30,345.562,0.328,0.129,41.599
2019-07-13 13:00,2019-07-13 17:30,194.479,0.139,0.119,40.564
2019-07-13 14:00,2019-07-13 18:30,64.242,0.011,0.084,38.950
2019-07-13 15:00,2019-07-13 19:30,4.495,0,0.015,35.572
2019-07-13 16:00,2019-07-13 20:30,0,0,0,33.528
2019-07-13 17:00,2019-07-13 21:30,0,0,0,32.992
2019-07-13 18:00,2019-07-13 22:30,0,0,0,31.694
2019-07-13 19:00,2019-07-13 23:30,0,0,0,29.918
2019-07-13 20:00,2019-07-14 00:30,0,0,0,28.371
2019-07-13 21:00,2019-07-14 01:30,0,0,0,26.973
2019-07-13 22:00,2019-07-14 02:30,0,0,0,26.213
2019-07-13 23:00,2019-07-14 03:30,0,0,0,25.392
2019-07-14 00:00,2019-07-14 04:30,0,0,0,24.584
2019-07-14 01:00,2019-07-14 05:30,0.261,0,0.006,24.057
2019-07-14 02:00,2019-07-14 06:30,44.894,0,0.067,25.637
2019-07-14 03:00,2019-07-14 07:30,160.892,0.096,0.107,28.152
2019-07-14 04:00,2019-07-14 08:30,323.537,0.285,0.120,31.265
2019-07-14 05:00,2019-07-14 09:30,469.176,0.480,0.126,34.145
2019-07-14 06:00,2019-07-14 10:30,581.225,0.656,0.126,36.655
2019-07-14 07:00,2019-07-14 11:30,658.752,0.799,0.120,38.770
2019-07-14 08:00,2019-07-14 12:30,684.183,0.855,0.118,40.356
2019-07-14 09:00,2019-07-14 13:30,669.124,0.838,0.115,41.344
2019-07-14 10:00,2019-07-14 14:30,608.713,0.739,0.113,41.760
2019-07-14 11:00,2019-07-14 15:30,508.744,0.584,0.109,41.731
2019-07-14 12:00,2019-07-14 16:30,364.082,0.372,0.109,41.239
2019-07-14 13:00,2019-07-14 17:30,198.593,0.153,0.109,40.331
2019-07-14 14:00,2019-07-14 18:30,63.756,0.014,0.081,38.883
2019-07-14 15:00,2019-07-14 19:30,4.332,0,0.015,35.506
2019-07-14 16:00,2019-07-14 20:30,0,0,0,34.006
2019-07-14 17:00,2019-07-14 21:30,0,0,0,33.626
2019-07-14 18:00,2019-07-14 22:30,0,0,0,32.213
2019-07-14 19:00,2019-07-14 23:30,0,0,0,30.298
2019-07-14 20:00,2019-07-15 00:30,0,0,0,28.927
2019-07-14 21:00,2019-07-15 01:30,0,0,0,27.553
2019-07-14 22:00,2019-07-15 02:30,0,0,0,26.491
2019-07-14 23:00,2019-07-15 03:30,0,0,0,25.685
2019-07-15 00:00,2019-07-15 04:30,0,0,0,25.081
2019-07-15 01:00,2019-07-15 05:30,0.017,0,0.006,24.817
2019-07-15 02:00,2019-07-15 06:30,46.054,0,0.069,26.209
2019-07-15 03:00,2019-07-15 07:30,156.188,0.074,0.124,28.583
2019-07-15 04:00,2019-07-15 08:30,306.015,0.236,0.146,31.296
2019-07-15 05:00,2019-07-15 09:30,446.393,0.417,0.155,33.581
2019-07-15 06:00,2019-07-15 10:30,558.309,0.587,0.155,35.644
2019-07-15 07:00,2019-07-15 11:30,636.833,0.730,0.146,37.582
2019-07-15 08:00,2019-07-15 12:30,668.557,0.801,0.138,39.176
2019-07-15 09:00,2019-07-15 13:30,665.459,0.815,0.125,40.359
2019-07-15 10:00,2019-07-15 14:30,605.612,0.722,0.121,41.013
2019-07-15 11:00,2019-07-15 15:30,504.790,0.568,0.117,41.254
2019-07-15 12:00,2019-07-15 16:30,365.342,0.370,0.112,41.092
2019-07-15 13:00,2019-07-15 17:30,202.986,0.160,0.108,40.499
2019-07-15 14:00,2019-07-15 18:30,64.469,0.011,0.084,39.094
2019-07-15 15:00,2019-07-15 19:30,3.608,0,0.013,35.277
2019-07-15 16:00,2019-07-15 20:30,0,0,0,33.493
2019-07-15 17:00,2019-07-15 21:30,0,0,0,32.918
2019-07-15 18:00,2019-07-15 22:30,0,0,0,32.445
2019-07-15 19:00,2019-07-15 23:30,0,0,0,31.307
2019-07-15 20:00,2019-07-16 00:30,0,0,0,30.447
2019-07-15 21:00,2019-07-16 01:30,0,0,0,30.008
2019-07-15 22:00,2019-07-16 02:30,0,0,0,29.358
2019-07-15 23:00,2019-07-16 03:30,0,0,0,27.731
2019-07-16 00:00,2019-07-16 04:30,0,0,0,26.699
2019-07-16 01:00,2019-07-16 05:30,0,0,0.005,26.074
2019-07-16 02:00,2019-07-16 06:30,45.521,0,0.069,27.768
2019-07-16 03:00,2019-07-16 07:30,151.448,0.057,0.137,29.827
2019-07-16 04:00,2019-07-16 08:30,289.103,0.188,0.175,32.099
2019-07-16 05:00,2019-07-16 09:30,418.571,0.344,0.194,34.616
2019-07-16 06:00,2019-07-16 10:30,520.982,0.492,0.200,36.968
2019-07-16 07:00,2019-07-16 11:30,592.759,0.618,0.194,39.017
2019-07-16 08:00,2019-07-16 12:30,628.018,0.696,0.182,40.582
2019-07-16 09:00,2019-07-16 13:30,614.777,0.686,0.175,41.555
2019-07-16 10:00,2019-07-16 14:30,570.948,0.631,0.160,42.010
2019-07-16 11:00,2019-07-16 15:30,469.422,0.475,0.159,41.875
2019-07-16 12:00,2019-07-16 16:30,338.017,0.292,0.153,41.317
2019-07-16 13:00,2019-07-16 17:30,188.067,0.107,0.142,40.318
2019-07-16 14:00,2019-07-16 18:30,63.435,0.007,0.088,38.778
2019-07-16 15:00,2019-07-16 19:30,3.126,0,0.012,36.040
2019-07-16 16:00,2019-07-16 20:30,0,0,0,33.909
2019-07-16 17:00,2019-07-16 21:30,0,0,0,32.708
2019-07-16 18:00,2019-07-16 22:30,0,0,0,31.631
2019-07-16 19:00,2019-07-16 23:30,0,0,0,30.451
2019-07-16 20:00,2019-07-17 00:30,0,0,0,29.507
2019-07-16 21:00,2019-07-17 01:30,0,0,0,28.804
2019-07-16 22:00,2019-07-17 02:30,0,0,0,28.263
2019-07-16 23:00,2019-07-17 03:30,0,0,0,27.828
2019-07-17 00:00,2019-07-17 04:30,0,0,0,27.470
2019-07-17 01:00,2019-07-17 05:30,0,0,0.005,27.075
2019-07-17 02:00,2019-07-17 06:30,43.905,0,0.067,28.723
2019-07-17 03:00,2019-07-17 07:30,155.454,0.085,0.114,31.159
2019-07-17 04:00,2019-07-17 08:30,311.816,0.264,0.130,33.641
2019-07-17 05:00,2019-07-17 09:30,457.114,0.463,0.134,36.448
2019-07-17 06:00,2019-07-17 10:30,574.864,0.654,0.129,38.980
2019-07-17 07:00,2019-07-17 11:30,648.912,0.790,0.125,40.850
2019-07-17 08:00,2019-07-17 12:30,662.391,0.813,0.132,42.002
2019-07-17 09:00,2019-07-17 13:30,646.962,0.792,0.131,42.739
2019-07-17 10:00,2019-07-17 14:30,588.785,0.698,0.128,43.024
2019-07-17 11:00,2019-07-17 15:30,493.502,0.553,0.121,42.827
2019-07-17 12:00,2019-07-17 16:30,361.123,0.367,0.112,42.104
2019-07-17 13:00,2019-07-17 17:30,203.026,0.167,0.102,40.767
2019-07-17 14:00,2019-07-17 18:30,62.011,0.016,0.076,38.876
2019-07-17 15:00,2019-07-17 19:30,4.058,0,0.014,36.126
2019-07-17 16:00,2019-07-17 20:30,0,0,0,33.864
2019-07-17 17:00,2019-07-17 21:30,0,0,0,31.940
2019-07-17 18:00,2019-07-17 22:30,0,0,0,29.934
2019-07-17 19:00,2019-07-17 23:30,0,0,0,28.674
2019-07-17 20:00,2019-07-18 00:30,0,0,0,27.899
2019-07-17 21:00,2019-07-18 01:30,0,0,0,27.811
2019-07-17 22:00,2019-07-18 02:30,0,0,0,27.342
2019-07-17 23:00,2019-07-18 03:30,0,0,0,26.321
2019-07-18 00:00,2019-07-18 04:30,0,0,0,25.429
2019-07-18 01:00,2019-07-18 05:30,0,0,0.005,25.236
2019-07-18 02:00,2019-07-18 06:30,39.486,0,0.061,27.087
2019-07-18 03:00,2019-07-18 07:30,161.507,0.117,0.089,29.893
2019-07-18 04:00,2019-07-18 08:30,341.407,0.338,0.092,32.585
2019-07-18 05:00,2019-07-18 09:30,495.037,0.548,0.098,35.130
2019-07-18 06:00,2019-07-18 10:30,599.219,0.707,0.107,37.479
2019-07-18 07:00,2019-07-18 11:30,666.036,0.825,0.110,39.330
2019-07-18 08:00,2019-07-18 12:30,690.301,0.876,0.110,40.669
2019-07-18 09:00,2019-07-18 13:30,676.628,0.861,0.107,41.590
2019-07-18 10:00,2019-07-18 14:30,618.255,0.767,0.103,42.034
2019-07-18 11:00,2019-07-18 15:30,518.844,0.611,0.097,41.853
2019-07-18 12:00,2019-07-18 16:30,379.382,0.411,0.090,41.101
2019-07-18 13:00,2019-07-18 17:30,211.337,0.195,0.083,39.860
2019-07-18 14:00,2019-07-18 18:30,58.557,0.020,0.067,38.030
2019-07-18 15:00,2019-07-18 19:30,3.829,0,0.014,34.240
2019-07-18 16:00,2019-07-18 20:30,0,0,0,31.380
2019-07-18 17:00,2019-07-18 21:30,0,0,0,29.987
2019-07-18 18:00,2019-07-18 22:30,0,0,0,28.959
2019-07-18 19:00,2019-07-18 23:30,0,0,0,28.232
2019-07-18 20:00,2019-07-19 00:30,0,0,0,27.719
2019-07-18 21:00,2019-07-19 01:30,0,0,0,27.323
2019-07-18 22:00,2019-07-19 02:30,0,0,0,26.951
2019-07-18 23:00,2019-07-19 03:30,0,0,0,26.269
2019-07-19 00:00,2019-07-19 04:30,0,0,0,25.782
2019-07-19 01:00,2019-07-19 05:30,0,0,0.005,25.279
2019-07-19 02:00,2019-07-19 06:30,34.140,0,0.054,26.313
2019-07-19 03:00,2019-07-19 07:30,166.310,0.139,0.072,29.193
2019-07-19 04:00,2019-07-19 08:30,352.831,0.363,0.079,31.487
2019-07-19 05:00,2019-07-19 09:30,510.954,0.579,0.086,33.820
2019-07-19 06:00,2019-07-19 10:30,622.973,0.755,0.091,36.213
2019-07-19 07:00,2019-07-19 11:30,688.014,0.873,0.095,38.438
2019-07-19 08:00,2019-07-19 12:30,710.618,0.922,0.096,40.011
2019-07-19 09:00,2019-07-19 13:30,695.647,0.905,0.093,41.065
2019-07-19 10:00,2019-07-19 14:30,637.257,0.811,0.089,41.588
2019-07-19 11:00,2019-07-19 15:30,536.752,0.653,0.082,41.557
2019-07-19 12:00,2019-07-19 16:30,394.080,0.447,0.075,41.017
2019-07-19 13:00,2019-07-19 17:30,219.061,0.220,0.067,39.941
2019-07-19 14:00,2019-07-19 18:30,54.020,0.026,0.057,38.136
2019-07-19 15:00,2019-07-19 19:30,3.539,0,0.013,33.674
2019-07-19 16:00,2019-07-19 20:30,0,0,0,30.996
2019-07-19 17:00,2019-07-19 21:30,0,0,0,29.766
2019-07-19 18:00,2019-07-19 22:30,0,0,0,28.626
2019-07-19 19:00,2019-07-19 23:30,0,0,0,27.620
2019-07-19 20:00,2019-07-20 00:30,0,0,0,26.916
2019-07-19 21:00,2019-07-20 01:30,0,0,0,26.575
2019-07-19 22:00,2019-07-20 02:30,0,0,0,25.903
2019-07-19 23:00,2019-07-20 03:30,0,0,0,25.381
2019-07-20 00:00,2019-07-20 04:30,0,0,0,25.464
2019-07-20 01:00,2019-07-20 05:30,0,0,0.005,25.081
2019-07-20 02:00,2019-07-20 06:30,34.767,0,0.055,26.288
2019-07-20 03:00,2019-07-20 07:30,165.755,0.136,0.075,29.506
2019-07-20 04:00,2019-07-20 08:30,349.209,0.358,0.082,32.528
2019-07-20 05:00,2019-07-20 09:30,503.421,0.571,0.089,35.590
2019-07-20 06:00,2019-07-20 10:30,612.726,0.744,0.095,38.166
2019-07-20 07:00,2019-07-20 11:30,677.578,0.860,0.100,40.016
2019-07-20 08:00,2019-07-20 12:30,699.604,0.905,0.101,41.280
2019-07-20 09:00,2019-07-20 13:30,685.435,0.888,0.099,42.035
2019-07-20 10:00,2019-07-20 14:30,626.349,0.789,0.096,42.245
2019-07-20 11:00,2019-07-20 15:30,524.842,0.627,0.091,41.964
2019-07-20 12:00,2019-07-20 16:30,382.709,0.421,0.086,41.221
2019-07-20 13:00,2019-07-20 17:30,212.141,0.200,0.079,40.041
2019-07-20 14:00,2019-07-20 18:30,56.822,0.022,0.064,38.242
2019-07-20 15:00,2019-07-20 19:30,3.381,0,0.013,34.044
2019-07-20 16:00,2019-07-20 20:30,0,0,0,31.160
2019-07-20 17:00,2019-07-20 21:30,0,0,0,29.654
2019-07-20 18:00,2019-07-20 22:30,0,0,0,28.629
2019-07-20 19:00,2019-07-20 23:30,0,0,0,28.118
2019-07-20 20:00,2019-07-21 00:30,0,0,0,27.654
2019-07-20 21:00,2019-07-21 01:30,0,0,0,26.835
2019-07-20 22:00,2019-07-21 02:30,0,0,0,26.083
2019-07-20 23:00,2019-07-21 03:30,0,0,0,25.356
2019-07-21 00:00,2019-07-21 04:30,0,0,0,24.674
2019-07-21 01:00,2019-07-21 05:30,0,0,0.005,24.346
2019-07-21 02:00,2019-07-21 06:30,39.182,0,0.061,26.280
2019-07-21 03:00,2019-07-21 07:30,161.759,0.116,0.090,29.218
2019-07-21 04:00,2019-07-21 08:30,337.020,0.324,0.098,31.799
2019-07-21 05:00,2019-07-21 09:30,491.490,0.534,0.104,34.179
2019-07-21 06:00,2019-07-21 10:30,602.748,0.705,0.109,36.221
2019-07-21 07:00,2019-07-21 11:30,668.926,0.819,0.113,37.920
2019-07-21 08:00,2019-07-21 12:30,692.781,0.868,0.113,39.288
2019-07-21 09:00,2019-07-21 13:30,681.100,0.859,0.108,40.284
2019-07-21 10:00,2019-07-21 14:30,624.606,0.770,0.103,40.737
2019-07-21 11:00,2019-07-21 15:30,525.834,0.619,0.096,40.634
2019-07-21 12:00,2019-07-21 16:30,384.901,0.418,0.088,40.031
2019-07-21 13:00,2019-07-21 17:30,213.744,0.199,0.080,38.951
2019-07-21 14:00,2019-07-21 18:30,57.625,0.021,0.065,37.355
2019-07-21 15:00,2019-07-21 19:30,3.214,0,0.013,33.750
2019-07-21 16:00,2019-07-21 20:30,0,0,0,31.441
2019-07-21 17:00,2019-07-21 21:30,0,0,0,30.220
2019-07-21 18:00,2019-07-21 22:30,0,0,0,29.129
2019-07-21 19:00,2019-07-21 23:30,0,0,0,28.233
2019-07-21 20:00,2019-07-22 00:30,0,0,0,27.585
2019-07-21 21:00,2019-07-22 01:30,0,0,0,27.007
2019-07-21 22:00,2019-07-22 02:30,0,0,0,26.563
2019-07-21 23:00,2019-07-22 03:30,0,0,0,25.935
2019-07-22 00:00,2019-07-22 04:30,0,0,0,25.409
2019-07-22 01:00,2019-07-22 05:30,0,0,0.004,25.365
2019-07-22 02:00,2019-07-22 06:30,40.583,0,0.062,26.965
2019-07-22 03:00,2019-07-22 07:30,159.791,0.106,0.097,29.883
2019-07-22 04:00,2019-07-22 08:30,330.323,0.309,0.107,32.790
2019-07-22 05:00,2019-07-22 09:30,480.668,0.514,0.113,35.484
2019-07-22 06:00,2019-07-22 10:30,589.528,0.682,0.119,37.744
2019-07-22 07:00,2019-07-22 11:30,655.262,0.795,0.122,39.436
2019-07-22 08:00,2019-07-22 12:30,679.624,0.844,0.123,40.564
2019-07-22 09:00,2019-07-22 13:30,666.836,0.828,0.119,41.132
2019-07-22 10:00,2019-07-22 14:30,608.448,0.732,0.116,41.179
2019-07-22 11:00,2019-07-22 15:30,508.642,0.577,0.111,40.805
2019-07-22 12:00,2019-07-22 16:30,371.091,0.384,0.103,40.077
2019-07-22 13:00,2019-07-22 17:30,207.733,0.179,0.092,38.997
2019-07-22 14:00,2019-07-22 18:30,59.449,0.019,0.070,37.474
2019-07-22 15:00,2019-07-22 19:30,2.963,0,0.012,34.211
2019-07-22 16:00,2019-07-22 20:30,0,0,0,31.945
2019-07-22 17:00,2019-07-22 21:30,0,0,0,30.749
2019-07-22 18:00,2019-07-22 22:30,0,0,0,29.573
2019-07-22 19:00,2019-07-22 23:30,0,0,0,28.623
2019-07-22 20:00,2019-07-23 00:30,0,0,0,27.946
2019-07-22 21:00,2019-07-23 01:30,0,0,0,27.606
2019-07-22 22:00,2019-07-23 02:30,0,0,0,27.374
2019-07-22 23:00,2019-07-23 03:30,0,0,0,26.839
2019-07-23 00:00,2019-07-23 04:30,0,0,0,25.928
2019-07-23 01:00,2019-07-23 05:30,0,0,0.004,25.208
2019-07-23 02:00,2019-07-23 06:30,39.344,0,0.061,27.307
2019-07-23 03:00,2019-07-23 07:30,158.880,0.105,0.098,30.440
2019-07-23 04:00,2019-07-23 08:30,322.322,0.290,0.116,32.734
2019-07-23 05:00,2019-07-23 09:30,466.900,0.478,0.127,34.727
2019-07-23 06:00,2019-07-23 10:30,576.060,0.641,0.133,36.530
2019-07-23 07:00,2019-07-23 11:30,653.124,0.778,0.128,38.093
2019-07-23 08:00,2019-07-23 12:30,687.895,0.853,0.121,39.416
2019-07-23 09:00,2019-07-23 13:30,674.598,0.840,0.116,40.316
2019-07-23 10:00,2019-07-23 14:30,615.530,0.745,0.113,40.683
2019-07-23 11:00,2019-07-23 15:30,514.922,0.590,0.107,40.567
2019-07-23 12:00,2019-07-23 16:30,377.547,0.398,0.098,39.995
2019-07-23 13:00,2019-07-23 17:30,209.377,0.184,0.090,38.923
2019-07-23 14:00,2019-07-23 18:30,59.319,0.018,0.070,37.281
2019-07-23 15:00,2019-07-23 19:30,2.675,0,0.012,33.998
2019-07-23 16:00,2019-07-23 20:30,0,0,0,31.447
2019-07-23 17:00,2019-07-23 21:30,0,0,0,29.827
2019-07-23 18:00,2019-07-23 22:30,0,0,0,28.404
2019-07-23 19:00,2019-07-23 23:30,0,0,0,27.327
2019-07-23 20:00,2019-07-24 00:30,0,0,0,26.574
2019-07-23 21:00,2019-07-24 01:30,0,0,0,26.088
2019-07-23 22:00,2019-07-24 02:30,0,0,0,25.667
2019-07-23 23:00,2019-07-24 03:30,0,0,0,25.002
2019-07-24 00:00,2019-07-24 04:30,0,0,0,24.183
2019-07-24 01:00,2019-07-24 05:30,0,0,0.004,23.404
2019-07-24 02:00,2019-07-24 06:30,38.900,0,0.060,25.224
2019-07-24 03:00,2019-07-24 07:30,160.861,0.110,0.093,28.033
2019-07-24 04:00,2019-07-24 08:30,338.553,0.323,0.100,30.877
2019-07-24 05:00,2019-07-24 09:30,490.950,0.529,0.107,33.608
2019-07-24 06:00,2019-07-24 10:30,608.991,0.714,0.108,35.932
2019-07-24 07:00,2019-07-24 11:30,673.165,0.825,0.112,37.709
